id,Name,Gender,Language,Meaning,,,,
526,"Avyukt, Avyukta",Boy,Tamil,"One with a clear mind, Krishna",,,,
527,Ayarko,Boy,Tamil,God Kannan,,,,
528,Ayog,Boy,Tamil,auspicious time,,,,
529,Ayush,Boy,Tamil,Long Lived,,,,
530,AyyaDurai,Boy,Tamil,,,,,
531,AyyaKannu,Boy,Tamil,,,,,
532,Ayyappan,Boy,Tamil,God Ayyappan; Ever Youthful,,,,
533,AyyaSami,Boy,Tamil,,,,,
534,Aabha,Girl,Tamil,glow,,,,
535,Aabharana,Girl,Tamil,Jewel,,,,
536,AadalAlagi,Girl,Tamil,Artistic and Beautiful,,,,
537,AadalArasi,Girl,Tamil,Artistic,,,,
538,AadalChelvi,Girl,Tamil,Artistic,,,,
539,AadalNangai,Girl,Tamil,Artistic,,,,
540,Aadarshini,Girl,Tamil,Idealistic,,,,
541,Aadhya,Girl,Tamil,First Power,,,,
542,Aadita,Girl,Tamil,from the beginning,,,,
543,Aadrika,Girl,Tamil,Mountain,,,,
544,AaduMayil,Girl,Tamil,Dancing Peacock,,,,
545,Aahlaadita,Girl,Tamil,bubbling with delight,,,,
546,Aahna,Girl,Tamil,exist,,,,
547,Aakanksha,Girl,Tamil,desire,,,,
548,Aakriti,Girl,Tamil,Shape,,,,
549,Aaloka,Girl,Tamil,lustrous,,,,
550,Aamaal,Girl,Tamil,hopes; aspirations,,,,
551,Aamani,Girl,Tamil,spring season (vasanth ritu),,,,
552,Aamrapali,Girl,Tamil,leaf of mango tree,,,,
553,Aanandamayee,Girl,Tamil,joy permeated,,,,
554,Aanandi,Girl,Tamil,always happy (woman),,,,
555,Aanandita,Girl,Tamil,the happy one,,,,
556,Aanchal,Girl,Tamil,protective shelter,,,,
557,Aaniya,Girl,Tamil,,,,,
558,Aapti,Girl,Tamil,fulfilment,,,,
559,Aaranam,Girl,Tamil,Name of an Ornament,,,,
560,Aaratrika,Girl,Tamil,Dusk Lamp beneath 'Tulsi' plant,,,,
561,Aarika,Girl,Tamil,Admired for looks,,,,
562,Aarini,Girl,Tamil,Adventerous,,,,
563,Aarna,Girl,Tamil,Goddess Lakshmi,,,,
564,Aarohi,Girl,Tamil,A music tune,,,,
565,Aarti,Girl,Tamil,form of worship,,,,
566,Aarushi,Girl,Tamil,first rays of the sun,,,,
567,Aasha,Girl,Tamil,hope,,,,
568,Aashalata,Girl,Tamil,creeper of hope,,,,
569,Aashi,Girl,Tamil,Smile,,,,
570,Aashiyana,Girl,Tamil,Beautiful home,,,,
571,Aashna,Girl,Tamil,Beloved; Devoted to love,,,,
572,Aashni,Girl,Tamil,Lightning,,,,
573,Aashritha,Girl,Tamil,somebody who gives shelter,,,,
574,Aasia,Girl,Tamil,,,,,
575,Aastha,Girl,Tamil,faith,,,,
576,Aathmika,Girl,Tamil,Related to aathma or soul,,,,
577,Aatmaja,Girl,Tamil,daughter,,,,
578,AatralArasi,Girl,Tamil,Achiever,,,,
579,Aavani,Girl,Tamil,,,,,
580,Aavirai,Girl,Tamil,,,,,
581,Aayushi,Girl,Tamil,one with long life,,,,
582,Abha,Girl,Tamil,lustrous beauty,,,,
583,Abha,Girl,Tamil,shine,,,,
584,Abhaya,Girl,Tamil,a fearless woman,,,,
585,Abhaya,Girl,Tamil,"fearless, Goddess Durga",,,,
586,Abhijaata,Girl,Tamil,well born (woman),,,,
587,Abhijita,Girl,Tamil,victorious woman,,,,
588,Abhilasha,Girl,Tamil,"wish, desire",,,,
589,Abhilasha,Girl,Tamil,"ambition, desire",,,,
590,Abhimaaninee,Girl,Tamil,who possess pride,,,,
591,Abhipsa,Girl,Tamil,Strong desire,,,,
592,Abhira,Girl,Tamil,Cow herd,,,,
593,Abhirami,Girl,Tamil,Goddess Parvati,,,,
594,Abhiri,Girl,Tamil,a raagini of Indian music,,,,
595,Abhiruchi,Girl,Tamil,Beautiful,,,,
596,Abhirupa,Girl,Tamil,beautiful (woman),,,,
597,Abhisarikaa,Girl,Tamil,the beloved one,,,,
598,Abhitha,Girl,Tamil,Fearless (Goddess Parvati),,,,
599,Abirami,Girl,Tamil,Godess Lakshmi,,,,
600,Abishta,Girl,Tamil,lady of the house,,,,
601,Ablaa,Girl,Tamil,perfectly formed,,,,
602,Aboli,Girl,Tamil,the name of a flower,,,,
603,Achala,Girl,Tamil,"steady, mountainous",,,,
604,Achala,Girl,Tamil,"earth, steady, mountain",,,,
605,Achira,Girl,Tamil,very short,,,,
606,Achit,Girl,Tamil,,,,,
607,Achla,Girl,Tamil,"the earth, stable",,,,
608,Adhira,Girl,Tamil,lightning,,,,
609,Adhira,Girl,Tamil,"quick, lightening",,,,
610,Adhishree,Girl,Tamil,exalted,,,,
611,Adi-Shakti,Girl,Tamil,Goddess Durga,,,,
612,Aditi,Girl,Tamil,mother of the gods,,,,
613,Aditi,Girl,Tamil,"mother of Gods, earth, nature",,,,
614,Aditri,Girl,Tamil,Goddess Lakshmi,,,,
615,Aditri,Girl,Tamil,"highest honor, Goddess Lakshmi",,,,
616,Adrika,Girl,Tamil,celestial,,,,
617,Adrisa,Girl,Tamil,Mountain Lord,,,,
618,Advika,Girl,Tamil,Unique,,,,
619,Adwita,Girl,Tamil,Unique,,,,
620,Adwiteya,Girl,Tamil,Unique,,,,
621,Adwitiya,Girl,Tamil,Matchless,,,,
622,Adya,Girl,Tamil,,,,,
623,Aesha,Girl,Tamil,Love,,,,
624,Agalvili,Girl,Tamil,Broad Eyes,,,,
625,Agamya,Girl,Tamil,Knowledge; Wisdom,,,,
626,Aganagai,Girl,Tamil,Inner Happiness,,,,
627,Aghanashini,Girl,Tamil,destroyer of sins,,,,
628,Agnishikha,Girl,Tamil,flames of fire,,,,
629,Agrata,Girl,Tamil,leadership,,,,
630,Agrima,Girl,Tamil,leadership,,,,
631,Agriya,Girl,Tamil,first and best,,,,
632,Ahalya,Girl,Tamil,wife of Rishi Gautam,,,,
633,Ahila,Girl,Tamil,Knowledgeable,,,,
634,Ahimsa,Girl,Tamil,nonviolent virtue,,,,
635,Ahladita,Girl,Tamil,in happy mood,,,,
636,Ahladita,Girl,Tamil,in a happy and nice mood,,,,
637,Aishani,Girl,Tamil,Goddess Durga,,,,
638,Aishi,Girl,Tamil,God's gift,,,,
639,Aishwarya,Girl,Tamil,prosperity,,,,
640,Aja,Girl,Tamil,One who is self existent,,,,
641,Ajaa,Girl,Tamil,Shakti,,,,
642,Ajagandha,Girl,Tamil,daughter of Aja,,,,
643,Ajala,Girl,Tamil,the earth,,,,
645,Ajastha,Girl,Tamil,,,,,
646,Ajay,Girl,Tamil,"unconquerable, god",,,,
647,Ajita,Girl,Tamil,a winner,,,,
648,Akane,Girl,Tamil,someone you cannot stop loving,,,,
649,Akanksha,Girl,Tamil,Wish,,,,
650,Akanksha,Girl,Tamil,"expectation, wish",,,,
651,Akashleena,Girl,Tamil,Star,,,,
652,Akhila,Girl,Tamil,complete,,,,
653,Akira,Girl,Tamil,Graceful strength,,,,
654,Akriti,Girl,Tamil,shape,,,,
655,Akriti,Girl,Tamil,diagram,,,,
656,Akshadha,Girl,Tamil,God's blessings,,,,
657,Akshainie,Girl,Tamil,Goddess Parvati,,,,
658,Akshara,Girl,Tamil,letters,,,,
659,Akshata,Girl,Tamil,Rice,,,,
660,Akshayaa,Girl,Tamil,indestructible,,,,
661,Akshi,Girl,Tamil,existence,,,,
662,Akshita,Girl,Tamil,permanent,,,,
663,Akula,Girl,Tamil,Goddess Parvati,,,,
664,Akuti,Girl,Tamil,princess,,,,
666,Alagammai,Girl,Tamil,Beautiful,,,,
667,Alagarasi,Girl,Tamil,Queen of Beauty,,,,
668,Alagi,Girl,Tamil,Beautiful,,,,
669,Alagini,Girl,Tamil,Beautiful,,,,
670,Alagu,Girl,Tamil,Beauty,,,,
671,AlaguChelvi,Girl,Tamil,Beautiful Girl,,,,
672,AlaguMalar,Girl,Tamil,Beautiful Flower,,,,
673,AlaguMani,Girl,Tamil,Beautiful Gem,,,,
674,AlaguMayil,Girl,Tamil,Beautiful like a Peacock,,,,
675,AlaguMoli,Girl,Tamil,,,,,
676,AlaguValli,Girl,Tamil,Beautiful,,,,
677,Alaiarasi,Girl,Tamil,Queen of Waves,,,,
678,Alaimagal,Girl,Tamil,Daughter of the Ocean,,,,
679,Alaina,Girl,Tamil,Dear Child,,,,
680,Alak,Girl,Tamil,World; Beautiful tresses,,,,
681,Alaka,Girl,Tamil,"a girl with lovely hair, beauty",,,,
682,Alakananda,Girl,Tamil,name of a river,,,,
683,Alaknanda,Girl,Tamil,River Name,,,,
684,Alaknanda,Girl,Tamil,"faultless, flawless, also name of a river",,,,
685,Alamelu,Girl,Tamil,,,,,
686,Alankrita,Girl,Tamil,Decorated lady,,,,
687,Alda,Girl,Tamil,Rich,,,,
688,Alekhya,Girl,Tamil,A Picture or a Painting,,,,
689,Alisanne,Girl,Tamil,of noble birth,,,,
690,Alisha,Girl,Tamil,Protected,,,,
691,Alka,Girl,Tamil,,,,,
692,Alka,Girl,Tamil,"lock of curly hair, small girl",,,,
693,Alli,Girl,Tamil,Name of a Beautiful Flower,,,,
694,Allikodi,Girl,Tamil,Alli Flower Vine,,,,
695,Almas,Girl,Tamil,Diamond,,,,
696,Aloki,Girl,Tamil,Brightness,,,,
697,Alopa,Girl,Tamil,faultless,,,,
699,Alpa,Girl,Tamil,little,,,,
700,Alpa,Girl,Tamil,"little, tiny",,,,
701,Alpana,Girl,Tamil,beautiful,,,,
702,Alpana,Girl,Tamil,floor decoration ( rangoli ),,,,
703,Alpita,Girl,Tamil,,,,,
704,Am,Girl,Tamil,,,,,
705,Amaidhi,Girl,Tamil,Peace,,,,
706,AmaidhiChelvi,Girl,Tamil,Girl of Peace,,,,
707,AmaidhiMalar,Girl,Tamil,Flower of Peace,,,,
708,Amaidhini,Girl,Tamil,Peaceful and Sweet,,,,
709,AmaidhiVadivu,Girl,Tamil,Symbol of Peace,,,,
710,Amal,Girl,Tamil,"bright, clean, pure; hope, wish",,,,
711,Amala,Girl,Tamil,the pure one,,,,
712,Amala,Girl,Tamil,"pure, unpolluted, Lakshmi",,,,
713,Amaldeepti,Girl,Tamil,camphor,,,,
714,Amara,Girl,Tamil,"grass, immortal one",,,,
715,Amaris,Girl,Tamil,Child of the Moon,,,,
716,Amba,Girl,Tamil,Goddess Durga,,,,
717,Amba,Girl,Tamil,"Goddess Parvati, Goddess Durga, mother",,,,
718,Ambaalika,Girl,Tamil,mother,,,,
719,Ambalika,Girl,Tamil,mother,,,,
720,Ambar,Girl,Tamil,sky,,,,
721,Amberley,Girl,Tamil,the sky,,,,
722,Ambika,Girl,Tamil,Mother Goddess,,,,
723,Ambika,Girl,Tamil,Goddess Parvati,,,,
724,Ambu,Girl,Tamil,water,,,,
725,Ambuda,Girl,Tamil,cloud,,,,
727,Ambuja,Girl,Tamil,Goddess Lakshmi,,,,
728,Ambuja,Girl,Tamil,born from lotus (Goddess Lakshmi),,,,
729,Ambuvili,Girl,Tamil,Piercing Eyes,,,,
730,Ami,Girl,Tamil,Nectar,,,,
731,Amidi,Girl,Tamil,,,,,
732,Amisha,Girl,Tamil,Beautiful,,,,
733,Amishi,Girl,Tamil,pure,,,,
734,Amishta,Girl,Tamil,,,,,
735,Amita,Girl,Tamil,limitless,,,,
736,Amita,Girl,Tamil,"limitless, without boundries",,,,
737,Amithi,Girl,Tamil,unique,,,,
738,Amiti,Girl,Tamil,Boundless,,,,
739,Amitjyoti,Girl,Tamil,limitless brightness,,,,
740,Amitrasudan,Girl,Tamil,destroyer of enemies,,,,
741,Amiya,Girl,Tamil,Delightful,,,,
742,Amla,Girl,Tamil,Pure,,,,
743,Amlankusum,Girl,Tamil,unfading flower,,,,
744,Amlika,Girl,Tamil,tamerind,,,,
745,Ammani,Girl,Tamil,Gem of a Girl,,,,
746,Ammu,Girl,Tamil,pet girl in Malayalam,,,,
747,Amoda,Girl,Tamil,happiness,,,,
749,Amodini,Girl,Tamil,pleasureable,,,,
750,Amodini,Girl,Tamil,happy girl,,,,
751,Amolika,Girl,Tamil,priceless,,,,
752,Amoolya,Girl,Tamil,precious,,,,
753,Amrapali,Girl,Tamil,Disciple of Buddha,,,,
754,Amrita,Girl,Tamil,full of nectar,,,,
755,Amrita,Girl,Tamil,"nectar, elixir (one which makes one immortal)",,,,
756,Amritambu,Girl,Tamil,Moon,,,,
757,Amritaya,Girl,Tamil,the Immortal. Lord Vishnu,,,,
758,Amritkala,Girl,Tamil,nectarine art,,,,
759,Amritrashmi,Girl,Tamil,moon light,,,,
760,Amrusha,Girl,Tamil,sudden,,,,
761,Amrutha,Girl,Tamil,,,,,
762,Amshula,Girl,Tamil,sunny,,,,
764,Amudham,Girl,Tamil,Sweet,,,,
765,AmudhaMoli,Girl,Tamil,Who Speaks Sweet,,,,
766,Amudhini,Girl,Tamil,Sweet,,,,
767,Amukta,Girl,Tamil,can’t be touched - Precious,,,,
768,Amulya,Girl,Tamil,priceless,,,,
770,Amvi,Girl,Tamil,a goddess,,,,
771,Ana,Girl,Tamil,"Playful, wanted",,,,
772,Anaamika,Girl,Tamil,name of ring finger,,,,
773,Anagha,Girl,Tamil,without sin,,,,
774,Anagha,Girl,Tamil,innoccent,,,,
775,Anagi,Girl,Tamil,Valuable,,,,
776,Anahita,Girl,Tamil,full of grace,,,,
777,Analaa,Girl,Tamil,goddess of fire,,,,
778,Anamika,Girl,Tamil,Ring Finger,,,,
780,Anamitra,Girl,Tamil,the sun,,,,
781,Ananda - joy,Girl,Tamil,,,,,
782,Anandani,Girl,Tamil,joyful,,,,
783,Anandi,Girl,Tamil,Merrisome,,,,
784,Anandi,Girl,Tamil,Joyful; Unending,,,,
785,Anandi,Girl,Tamil,happy,,,,
786,Anandita,Girl,Tamil,happy,,,,
788,Anandmayee,Girl,Tamil,full of happiness,,,,
789,Anangee,Girl,Tamil,Cupid's consort,,,,
790,Anangu,Girl,Tamil,,,,,
791,Anantaa,Girl,Tamil,eternal (woman),,,,
792,Ananti,Girl,Tamil,gift,,,,
793,Ananya,Girl,Tamil,nanosecond,,,,
794,Ananya,Girl,Tamil,matchless,,,,
795,Anarghya,Girl,Tamil,priceless,,,,
796,Anasuya,Girl,Tamil,"non-jealous, wife of Sage Atri",,,,
797,Anavi,Girl,Tamil,,,,,
798,Anbalagi,Girl,Tamil,Beautiful,,,,
799,Anbar,Girl,Tamil,perfume; ambergris,,,,
800,Anbarasi,Girl,Tamil,Lovely,,,,
801,Anbaruvi,Girl,Tamil,Kind-hearted,,,,
802,Anbini,Girl,Tamil,Kind and Sweet,,,,
803,Anbu,Girl,Tamil,Love,,,,
804,Anbulam,Girl,Tamil,Kind-Hearted,,,,
805,Anbumani,Girl,Tamil,Lovely Gem,,,,
806,Anbumoli,Girl,Tamil,Who Speaks Kindly,,,,
807,AnbuValli,Girl,Tamil,Kind,,,,
808,Anchal,Girl,Tamil,Shelter,,,,
809,Anchala,Girl,Tamil,unshaken,,,,
810,Anchala,Girl,Tamil,one end of saree which is free ( pallu ),,,,
811,Anchita,Girl,Tamil,"honoured, worshipped",,,,
812,Anchita,Girl,Tamil,"honored, worshipped",,,,
813,Andal,Girl,Tamil,"Tamil saint, one of 12 Alvars",,,,
814,Anemone,Girl,Tamil,Type of flower,,,,
815,Angaja,Girl,Tamil,daughter of Aja,,,,
816,Angammal,Girl,Tamil,,,,,
817,Angana,Girl,Tamil,a handsome woman,,,,
818,Angana,Girl,Tamil,one with a beautiful body,,,,
819,Angarika,Girl,Tamil,flower (flame of the forest),,,,
820,Angarika,Girl,Tamil,name of red flower,,,,
821,AngayarKanni,Girl,Tamil,With Beautiful Eyes,,,,
822,Angha,Girl,Tamil,beauty,,,,
823,Angira,Girl,Tamil,mother of Birhaspati,,,,
824,Angoori,Girl,Tamil,grape-like,,,,
825,Ania,Girl,Tamil,Grace,,,,
826,Anicham,Girl,Tamil,Name of a Flower,,,,
827,Aniha,Girl,Tamil,Indifferent,,,,
828,Anika,Girl,Tamil,Goddess Durga,,,,
829,Anilaja,Girl,Tamil,,,,,
830,Anima,Girl,Tamil,the power of becoming minute,,,,
831,Anindita,Girl,Tamil,"Perfect, beautiful",,,,
832,Anisa,Girl,Tamil,Joy and Pleasure,,,,
833,Anisha,Girl,Tamil,eternal form of the goddess,,,,
834,Anisha,Girl,Tamil,continuous,,,,
835,Anishka,Girl,Tamil,who ha only Friends,,,,
836,Anita,Girl,Tamil,full of grace,,,,
837,Anita,Girl,Tamil,"grace, variety",,,,
838,Aniya,Girl,Tamil,Creative,,,,
839,Anjalai,Girl,Tamil,,,,,
840,Anjalee,Girl,Tamil,homage,,,,
841,Anjali,Girl,Tamil,offering,,,,
842,Anjali,Girl,Tamil,offering with devotion,,,,
843,Anjana,Girl,Tamil,mother of Hanuman,,,,
844,Anjani,Girl,Tamil,Hanuman's mother,,,,
845,Anjani,Girl,Tamil,"Hanuman's mother, illusion (maya)",,,,
846,Anjika,Girl,Tamil,blessed,,,,
847,Anjini,Girl,Tamil,mother of Hanuman,,,,
848,Anju,Girl,Tamil,blessings,,,,
849,Anju,Girl,Tamil,one who lives in heart,,,,
850,Anjum,Girl,Tamil,a token,,,,
851,Anjushri,Girl,Tamil,dear to one's heart,,,,
852,Ankaiyarkanni,Girl,Tamil,Eyes like fish (Tamil),,,,
853,Ankal,Girl,Tamil,Whole,,,,
854,Ankita,Girl,Tamil,distinguished; marked by the Lord,,,,
855,Ankita,Girl,Tamil,"conquered, a signet, symbol",,,,
856,Ankolika,Girl,Tamil,an Embrace,,,,
857,Anmol,Girl,Tamil,Priceless,,,,
858,Anna,Girl,Tamil,sustenance,,,,
859,Annada,Girl,Tamil,Goddess Durga,,,,
860,Annakodi,Girl,Tamil,,,,,
861,Annam,Girl,Tamil,Swan,,,,
862,AnnaMayil,Girl,Tamil,swan + Peacock,,,,
863,Annammal,Girl,Tamil,Swan,,,,
864,Annapoorna,Girl,Tamil,Goddess of grains,,,,
865,Annapurna,Girl,Tamil,Goddess of food,,,,
866,Annika,Girl,Tamil,Goddess Durga,,,,
867,Annisa,Girl,Tamil,Friendly,,,,
868,Annjaya,Girl,Tamil,,,,,
869,Anokhi,Girl,Tamil,unique,,,,
870,Ansha,Girl,Tamil,portion,,,,
871,Anshi,Girl,Tamil,God's gift,,,,
872,Anshika,Girl,Tamil,Minute particle,,,,
873,Anshita,Girl,Tamil,A part of,,,,
874,Anshu,Girl,Tamil,rays,,,,
875,Anshula,Girl,Tamil,sunny,,,,
876,Anshula,Girl,Tamil,"glowing, luminous",,,,
877,Anshumaala,Girl,Tamil,garland of rays,,,,
878,Anshumali,Girl,Tamil,sun,,,,
879,Ansuya,Girl,Tamil,Learned woman,,,,
880,Antara,Girl,Tamil,the crescendo in Hindustani music,,,,
881,Antara,Girl,Tamil,a notation in Indian music,,,,
882,Antariksha,Girl,Tamil,Space; Sky,,,,
883,Anu,Girl,Tamil,"a prefix, atom",,,,
884,Anubhuti,Girl,Tamil,experience,,,,
885,Anudeepthi,Girl,Tamil,Divine light,,,,
886,Anugraha,Girl,Tamil,Divine Blessing,,,,
887,Anugya,Girl,Tamil,permission,,,,
888,Anuja,Girl,Tamil,younger sister,,,,
890,Anukampa,Girl,Tamil,God's Grace,,,,
891,Anukeertana,Girl,Tamil,Praising God's virtues,,,,
892,Anukriti,Girl,Tamil,Photograph,,,,
893,Anula,Girl,Tamil,"Not wild, agreeable",,,,
894,Anulata,Girl,Tamil,one with very slim figure,,,,
895,Anulata,Girl,Tamil,one with very slim figure ( eg like a climber plant),,,,
896,Anulekha,Girl,Tamil,Beautiful picture,,,,
897,Anuloma,Girl,Tamil,sequence,,,,
898,Anumati,Girl,Tamil,consent,,,,
899,Anumegha,Girl,Tamil,Following the rain,,,,
900,Anumeha,Girl,Tamil,after the rain,,,,
901,Anumita,Girl,Tamil,Love and Kindness,,,,
902,Anupa,Girl,Tamil,Pond,,,,
903,Anupama,Girl,Tamil,beautiful,,,,
904,Anupama,Girl,Tamil,"unique, unparalleled",,,,
905,Anuprabha,Girl,Tamil,brightness,,,,
907,Anupriya,Girl,Tamil,beloved,,,,
908,Anuradha,Girl,Tamil,one of the stars,,,,
909,Anuradha,Girl,Tamil,a bright star ( 17th nakshatra),,,,
910,Anuragini,Girl,Tamil,beloved,,,,
912,Anurati,Girl,Tamil,consent,,,,
914,Anusha,Girl,Tamil,,,,,
915,Anusha,Girl,Tamil,"beautiful morning, a star",,,,
916,Anushka,Girl,Tamil,A term of endearment,,,,
917,Anushri,Girl,Tamil,Pretty,,,,
919,Anusuya,Girl,Tamil,non-jealous,,,,
920,Anuttara,Girl,Tamil,unanswered,,,,
921,Anvi,Girl,Tamil,one who has to be followed,,,,
922,Anvita,Girl,Tamil,who bridges the gap,,,,
923,Anwesha,Girl,Tamil,quest,,,,
924,Anwita,Girl,Tamil,Goddess Durga,,,,
925,Anya,Girl,Tamil,In Indian Languages it means Others,,,,
926,Aolani,Girl,Tamil,Cloud from Heaven,,,,
927,Apala,Girl,Tamil,a wise woman from the myths,,,,
928,Apala,Girl,Tamil,most beautiful,,,,
929,Aparaa,Girl,Tamil,materialistic knowledge,,,,
930,Aparaajita,Girl,Tamil,unconquerable (woman),,,,
931,Aparajita,Girl,Tamil,"undefeated, nightingale ( koel ), Goddess Durga",,,,
932,Aparna,Girl,Tamil,Goddess Parvati,,,,
934,Aparoopa,Girl,Tamil,extremely beautiful,,,,
935,Apeksha,Girl,Tamil,expectation,,,,
937,Apinaya,Girl,Tamil,Expressions in dance,,,,
938,Apsara,Girl,Tamil,celestial maiden,,,,
939,Apurba,Girl,Tamil,Never seen before,,,,
940,Apurva,Girl,Tamil,Like never before,,,,
941,Araceli,Girl,Tamil,Gate of Heaven,,,,
942,Arachelvi,Girl,Tamil,Righteous Girl,,,,
943,Aradhana,Girl,Tamil,prayer,,,,
944,Aradhana,Girl,Tamil,"pooja, devoted effort",,,,
945,Aradhana,Girl,Tamil,worship,,,,
946,Arakodi,Girl,Tamil,Righteous Girl,,,,
947,Aram,Girl,Tamil,Righteous,,,,
948,Aramagal,Girl,Tamil,Righteous Girl,,,,
949,Aramoli,Girl,Tamil,Righteous Word,,,,
950,Arasi,Girl,Tamil,Queen,,,,
951,Arathi,Girl,Tamil,worship,,,,
952,"Arati , arti",Girl,Tamil,hymns sang in praise of god with lamp in hand,,,,
953,Aravaani,Girl,Tamil,Righteous,,,,
954,Archa,Girl,Tamil,worship,,,,
955,Archana,Girl,Tamil,worship,,,,
957,Archini,Girl,Tamil,ray of light,,,,
958,Archisha,Girl,Tamil,a ray of light,,,,
960,Archita,Girl,Tamil,worshipped (woman),,,,
961,Archita,Girl,Tamil,one who is worshipped,,,,
962,Ardra,Girl,Tamil,6th nakshatra,,,,
963,Arghya,Girl,Tamil,offering to the lord,,,,
964,Arianna,Girl,Tamil,Holy One,,,,
965,Arij,Girl,Tamil,Sweet smell,,,,
966,Ariona,Girl,Tamil,Bringer of Life,,,,
967,Arivalagi,Girl,Tamil,Intelligent and Beautiful,,,,
968,Arivarasi,Girl,Tamil,Queen of Intelligence,,,,
969,Arivoli,Girl,Tamil,Ray of Intelligence,,,,
970,ArivuChudar,Girl,Tamil,Ray of Intelligence,,,,
971,Arivudai,Girl,Tamil,Intelligent,,,,
972,ArivudaiNayaki,Girl,Tamil,Intelligent,,,,
973,ArivuMalar,Girl,Tamil,Intelligent Flower,,,,
974,ArivuMani,Girl,Tamil,Intelligent Gem,,,,
975,Arja,Girl,Tamil,divine,,,,
976,Arjuni,Girl,Tamil,"dawn, white cow",,,,
977,Arkita,Girl,Tamil,plentiful,,,,
978,Armita,Girl,Tamil,Desire,,,,
979,Arni,Girl,Tamil,sun,,,,
980,Arogyada,Girl,Tamil,Granter of Good Health,,,,
981,Arpana,Girl,Tamil,offering,,,,
982,Arpana,Girl,Tamil,"gifted, donated, given away",,,,
983,Arpita,Girl,Tamil,dedicated,,,,
984,Arshi,Girl,Tamil,Goddess Durga,,,,
985,Arshia,Girl,Tamil,Divine,,,,
986,Arshiya,Girl,Tamil,Heavenly,,,,
987,Artana,Girl,Tamil,Vanquisher of all foes,,,,
988,Arti,Girl,Tamil,,,,,
989,Arul,Girl,Tamil,God's Grace,,,,
990,Arulammal,Girl,Tamil,Blessed Girl,,,,
991,Arularasi,Girl,Tamil,Blessed Queen,,,,
992,ArulChelvi,Girl,Tamil,Blessed Girl,,,,
993,ArulDevi,Girl,Tamil,Blessed,,,,
994,Aruli,Girl,Tamil,Blessed,,,,
995,ArulMaari,Girl,Tamil,Gracious Goddess,,,,
996,Arulmani,Girl,Tamil,Blessed Gem,,,,
997,ArulMarai,Girl,Tamil,Divine Word,,,,
998,ArulMoli,Girl,Tamil,God's Word,,,,
999,ArulNangai,Girl,Tamil,Blessed Girl,,,,
1000,ArulVadivu,Girl,Tamil,Embodiment of Grace,,,,
1001,ArulVadivu,Girl,Tamil,Full of Grace,,,,
1002,ArulVili,Girl,Tamil,Eyes Radiating Grace,,,,
1003,Arumai,Girl,Tamil,Unique,,,,
1004,ArumaiChelvi,Girl,Tamil,Unique Girl,,,,
1005,Aruna,Girl,Tamil,Brilliant,,,,
1006,Aruna,Girl,Tamil,Sun,,,,
1007,Aruna,Girl,Tamil,"dawn, red cow",,,,
1008,Arundhati,Girl,Tamil,morning star,,,,
1009,Arundhati,Girl,Tamil,a small star near the Great Bear,,,,
1010,Aruni,Girl,Tamil,dawn,,,,
1011,Arunima,Girl,Tamil,red glow,,,,
1012,Arunima,Girl,Tamil,red glow of dawn,,,,
1013,Arushi,Girl,Tamil,First Ray of the Sun,,,,
1014,ArutChelvi,Girl,Tamil,Blessed Girl,,,,
1015,Arutpa,Girl,Tamil,Divine Song,,,,
1016,Arwa,Girl,Tamil,female mountain goat,,,,
1017,Arya,Girl,Tamil,Goddess Parvati,,,,
1018,Arya,Girl,Tamil,"Goddess Parvati, Goddess Durga",,,,
1019,Aryahi,Girl,Tamil,Goddess Durga,,,,
1020,Aryama,Girl,Tamil,the sun,,,,
1021,Aryana,Girl,Tamil,Noble,,,,
1022,Asaavari,Girl,Tamil,name of a raga or melody,,,,
1023,Asah,Girl,Tamil,plant known for its greenness,,,,
1024,Asavari,Girl,Tamil,name of a raaga in our Indian music,,,,
1025,Aseema,Girl,Tamil,limitless,,,,
1026,Asha,Girl,Tamil,expectation,,,,
1027,Asha,Girl,Tamil,hope,,,,
1028,Ashakiran,Girl,Tamil,ray of hope,,,,
1030,Ashalata,Girl,Tamil,creeper of hope,,,,
1032,Ashani,Girl,Tamil,Lightening,,,,
1033,Ashavari,Girl,Tamil,name of a raaga,,,,
1034,Ashika,Girl,Tamil,"one without sorrow, mercury",,,,
1035,Ashika,Girl,Tamil,"one without sorrow, mercury ( element )",,,,
1036,Ashima,Girl,Tamil,"Without borders, limitless",,,,
1037,Ashiqa,Girl,Tamil,,,,,
1038,Ashira,Girl,Tamil,Wealthy,,,,
1039,Ashita,Girl,Tamil,River Yamuna,,,,
1040,Ashlesha,Girl,Tamil,a star,,,,
1041,Ashlesha,Girl,Tamil,name of a nakshatra,,,,
1042,Ashley Ash wood,Girl,Tamil,,,,,
1043,Ashmi,Girl,Tamil,,,,,
1044,Ashmita,Girl,Tamil,"rock born, hard and strong",,,,
1045,Ashna,Girl,Tamil,a friend,,,,
1046,Ashnaa,Girl,Tamil,Daughter of King Bali,,,,
1047,Ashrita,Girl,Tamil,,,,,
1048,Ashu,Girl,Tamil,quick,,,,
1049,Ashwabha,Girl,Tamil,Lightening,,,,
1050,Ashwina,Girl,Tamil,child of the star,,,,
1051,Ashwini,Girl,Tamil,female horse,,,,
1052,Ashwini,Girl,Tamil,"name of a star, 1st nakshatra",,,,
1053,Asita,Girl,Tamil,Yamuna ( Jamuna ) river,,,,
